Domain Name,Domain Type,Agency,Organization Name,City,State,Security Contact Email,modification,Suborganization Name,commit_datetime,commit_date
nnlm.gov,Federal - Executive,,Department of Health and Human Services,Bethesda,MD,responsibledisclosure@hhs.gov,changed_new,"National Library of Medicine, NIH",2026-01-10 06:12:23+00:00,1768025543
opioids.gov,Federal - Executive,Department of Health and Human Services,Office of the Secretary,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
opioids.gov,Federal - Executive,,Department of Health and Human Services,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Office of the Secretary,2026-01-10 06:12:23+00:00,1768025543
organdonor.gov,Federal - Executive,Department of Health and Human Services,Health Resources and Services Administration,Rockville,MD,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
organdonor.gov,Federal - Executive,,Department of Health and Human Services,Rockville,MD,responsibledisclosure@hhs.gov,changed_new,Health Resources and Services Administration,2026-01-10 06:12:23+00:00,1768025543
pandemicflu.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
pandemicflu.gov,Federal - Executive,,Department of Health and Human Services,Atlanta,GA,responsibledisclosure@hhs.gov,changed_new,Centers for Disease Control and Prevention,2026-01-10 06:12:23+00:00,1768025543
phe.gov,Federal - Executive,Department of Health and Human Services,"Assistant Secretary for Preparedness and Response, Office of the Secretary",Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
phe.gov,Federal - Executive,,Department of Health and Human Services,Washington,DC,responsibledisclosure@hhs.gov,changed_new,"Assistant Secretary for Preparedness and Response, Office of the Secretary",2026-01-10 06:12:23+00:00,1768025543
psc.gov,Federal - Executive,Department of Health and Human Services,"Program Support Center, Office of the Secretary",Rockville,MD,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
psc.gov,Federal - Executive,,Department of Health and Human Services,Rockville,MD,responsibledisclosure@hhs.gov,changed_new,"Program Support Center, Office of the Secretary",2026-01-10 06:12:23+00:00,1768025543
pubmed.gov,Federal - Executive,Department of Health and Human Services,"National Library of Medicine, NIH",Bethesda,MD,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
pubmed.gov,Federal - Executive,,Department of Health and Human Services,Bethesda,MD,responsibledisclosure@hhs.gov,changed_new,"National Library of Medicine, NIH",2026-01-10 06:12:23+00:00,1768025543
recoverymonth.gov,Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
recoverymonth.gov,Federal - Executive,,Department of Health and Human Services,Rockville,MD,responsibledisclosure@hhs.gov,changed_new,Substance Abuse and Mental Health Services Administration,2026-01-10 06:12:23+00:00,1768025543
reproductivehealthservices.gov,Federal - Executive,Department of Health and Human Services,Department of Health and Human Services,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
reproductivehealthservices.gov,Federal - Executive,,Department of Health and Human Services,Washington,DC,responsibledisclosure@hhs.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
samhsa.gov,Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
samhsa.gov,Federal - Executive,,Department of Health and Human Services,Rockville,MD,responsibledisclosure@hhs.gov,changed_new,Substance Abuse and Mental Health Services Administration,2026-01-10 06:12:23+00:00,1768025543
selectagents.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
selectagents.gov,Federal - Executive,,Department of Health and Human Services,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_new,Centers for Disease Control and Prevention,2026-01-10 06:12:23+00:00,1768025543
simplereport.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
simplereport.gov,Federal - Executive,,Department of Health and Human Services,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_new,Centers for Disease Control and Prevention,2026-01-10 06:12:23+00:00,1768025543
smokefree.gov,Federal - Executive,Department of Health and Human Services,"National Cancer Institute, NIH",Rockville,MD,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
smokefree.gov,Federal - Executive,,Department of Health and Human Services,Rockville,MD,responsibledisclosure@hhs.gov,changed_new,"National Cancer Institute, NIH",2026-01-10 06:12:23+00:00,1768025543
stopalcoholabuse.gov,Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
stopalcoholabuse.gov,Federal - Executive,,Department of Health and Human Services,Rockville,MD,responsibledisclosure@hhs.gov,changed_new,Substance Abuse and Mental Health Services Administration,2026-01-10 06:12:23+00:00,1768025543
stopbullying.gov,Federal - Executive,Department of Health and Human Services,Office of the Secretary,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
stopbullying.gov,Federal - Executive,,Department of Health and Human Services,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Office of the Secretary,2026-01-10 06:12:23+00:00,1768025543
surgeongeneral.gov,Federal - Executive,Department of Health and Human Services,"Office of the Surgeon General, Office of the Secretary",Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
surgeongeneral.gov,Federal - Executive,,Department of Health and Human Services,Washington,DC,responsibledisclosure@hhs.gov,changed_new,"Office of the Surgeon General, Office of the Secretary",2026-01-10 06:12:23+00:00,1768025543
thebraininitiative.gov,Federal - Executive,Department of Health and Human Services,National Institute of Neurological Disorders and Stroke,Bethesda,MD,NINDSISSO@ninds.nih.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
thebraininitiative.gov,Federal - Executive,,Department of Health and Human Services,Bethesda,MD,NINDSISSO@ninds.nih.gov,changed_new,National Institute of Neurological Disorders and Stroke,2026-01-10 06:12:23+00:00,1768025543
therealcost.gov,Federal - Executive,Department of Health and Human Services,U. S. Food and Drug Administration,Silver Spring,MD,ResponsibleDisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
therealcost.gov,Federal - Executive,,Department of Health and Human Services,Silver Spring,MD,ResponsibleDisclosure@hhs.gov,changed_new,U. S. Food and Drug Administration,2026-01-10 06:12:23+00:00,1768025543
thisfreelife.gov,Federal - Executive,Department of Health and Human Services,U. S. Food and Drug Administration,Silver Spring,MD,ResponsibleDisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
thisfreelife.gov,Federal - Executive,,Department of Health and Human Services,Silver Spring,MD,ResponsibleDisclosure@hhs.gov,changed_new,U. S. Food and Drug Administration,2026-01-10 06:12:23+00:00,1768025543
tobacco.gov,Federal - Executive,Department of Health and Human Services,U. S. Food and Drug Administration,Silver Spring,MD,ResponsibleDisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
tobacco.gov,Federal - Executive,,Department of Health and Human Services,Silver Spring,MD,ResponsibleDisclosure@hhs.gov,changed_new,U. S. Food and Drug Administration,2026-01-10 06:12:23+00:00,1768025543
tox21.gov,Federal - Executive,Department of Health and Human Services,National Center for Advancing Translational Sciences,Rockville,MD,ResponsibleDisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
tox21.gov,Federal - Executive,,Department of Health and Human Services,Rockville,MD,ResponsibleDisclosure@hhs.gov,changed_new,National Center for Advancing Translational Sciences,2026-01-10 06:12:23+00:00,1768025543
usbm.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usbm.gov,Federal - Executive,,Department of Health and Human Services,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_new,Centers for Disease Control and Prevention,2026-01-10 06:12:23+00:00,1768025543
usphs.gov,Federal - Executive,Department of Health and Human Services,Office of the Secretary,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usphs.gov,Federal - Executive,,Department of Health and Human Services,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Office of the Secretary,2026-01-10 06:12:23+00:00,1768025543
vaccine.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
vaccine.gov,Federal - Executive,,Department of Health and Human Services,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_new,Centers for Disease Control and Prevention,2026-01-10 06:12:23+00:00,1768025543
vaccines.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
vaccines.gov,Federal - Executive,,Department of Health and Human Services,Atlanta,GA,responsibledisclosure@hhs.gov,changed_new,Centers for Disease Control and Prevention,2026-01-10 06:12:23+00:00,1768025543
vacine.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
vacine.gov,Federal - Executive,,Department of Health and Human Services,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_new,Centers for Disease Control and Prevention,2026-01-10 06:12:23+00:00,1768025543
vacines.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
vacines.gov,Federal - Executive,,Department of Health and Human Services,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_new,Centers for Disease Control and Prevention,2026-01-10 06:12:23+00:00,1768025543
vacuna.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
vacuna.gov,Federal - Executive,,Department of Health and Human Services,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_new,Centers for Disease Control and Prevention,2026-01-10 06:12:23+00:00,1768025543
vacunas.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
vacunas.gov,Federal - Executive,,Department of Health and Human Services,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_new,Centers for Disease Control and Prevention,2026-01-10 06:12:23+00:00,1768025543
visforvaccinated.gov,Federal - Executive,Department of Health and Human Services,"Office of the Assistant Secretary for Health, Office of the Secretary",Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
visforvaccinated.gov,Federal - Executive,,Department of Health and Human Services,Washington,DC,responsibledisclosure@hhs.gov,changed_new,"Office of the Assistant Secretary for Health, Office of the Secretary",2026-01-10 06:12:23+00:00,1768025543
whaging.gov,Federal - Executive,Department of Health and Human Services,Administration for Community Living,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
whaging.gov,Federal - Executive,,Department of Health and Human Services,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Administration for Community Living,2026-01-10 06:12:23+00:00,1768025543
whitehouseconferenceonaging.gov,Federal - Executive,Department of Health and Human Services,Administration for Community Living,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
whitehouseconferenceonaging.gov,Federal - Executive,,Department of Health and Human Services,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Administration for Community Living,2026-01-10 06:12:23+00:00,1768025543
womenshealth.gov,Federal - Executive,Department of Health and Human Services,"Office of Public Health and Science, Office on Women's Health",Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
womenshealth.gov,Federal - Executive,,Department of Health and Human Services,Washington,DC,responsibledisclosure@hhs.gov,changed_new,"Office of Public Health and Science, Office on Women's Health",2026-01-10 06:12:23+00:00,1768025543
youth.gov,Federal - Executive,Department of Health and Human Services,"Assistant Secretary for Planning and Evaluation, Office of the Secretary",Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
youth.gov,Federal - Executive,,Department of Health and Human Services,Washington,DC,responsibledisclosure@hhs.gov,changed_new,"Assistant Secretary for Planning and Evaluation, Office of the Secretary",2026-01-10 06:12:23+00:00,1768025543
biometrics.gov,Federal - Executive,Department of Homeland Security,US-VISIT,Arlington,VA,postmaster@dhs.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
