Domain Name,Domain Type,Agency,Organization,City,State,Security Contact Email,modification,Organization Name,commit_datetime,commit_date
srnl.gov,Federal - Executive,Department of Energy,Savannah River National Lab,Aiken,SC,srnl-cyber@srnl.doe.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
srnl.gov,Federal - Executive,Department of Energy,,Aiken,SC,srnl-cyber@srnl.doe.gov,changed_new,Savannah River National Lab,2024-01-30 22:46:26+00:00,1706654786
srs.gov,Federal - Executive,Department of Energy,Savannah River Nuclear Solutions (SRNS),Aiken,SC,netsec@srs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
srs.gov,Federal - Executive,Department of Energy,,Aiken,SC,netsec@srs.gov,changed_new,Savannah River Nuclear Solutions (SRNS),2024-01-30 22:46:26+00:00,1706654786
swpa.gov,Federal - Executive,Department of Energy,Southwestern Power Administration,Tulsa,OK,CyberSecurityTeam@swpa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
swpa.gov,Federal - Executive,Department of Energy,,Tulsa,OK,CyberSecurityTeam@swpa.gov,changed_new,Southwestern Power Administration,2024-01-30 22:46:26+00:00,1706654786
unnpp.gov,Federal - Executive,Department of Energy,"Bechtel Bettis, Inc.",West Mifflin,PA,SecurityOperationsCenter@unnpp.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
unnpp.gov,Federal - Executive,Department of Energy,,West Mifflin,PA,SecurityOperationsCenter@unnpp.gov,changed_new,"Bechtel Bettis, Inc.",2024-01-30 22:46:26+00:00,1706654786
unrpnet.gov,Federal - Executive,Department of Energy,Office of Naval Reactors,Washington,DC,CorporateCommunications@unnpp.onmicrosoft.com,changed_old,,2024-01-30 22:46:26+00:00,1706654786
unrpnet.gov,Federal - Executive,Department of Energy,,Washington,DC,CorporateCommunications@unnpp.onmicrosoft.com,changed_new,Office of Naval Reactors,2024-01-30 22:46:26+00:00,1706654786
wapa.gov,Federal - Executive,Department of Energy,Western Area Power Administration,Lakewood,CO,NETMGMT@wapa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
wapa.gov,Federal - Executive,Department of Energy,,Lakewood,CO,NETMGMT@wapa.gov,changed_new,Western Area Power Administration,2024-01-30 22:46:26+00:00,1706654786
ymp.gov,Federal - Executive,Department of Energy,Office of Legacy Management,Las Vegas,NV,cybersoc@lm.doe.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
ymp.gov,Federal - Executive,Department of Energy,,Las Vegas,NV,cybersoc@lm.doe.gov,changed_new,Office of Legacy Management,2024-01-30 22:46:26+00:00,1706654786
988.gov,Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,olexiy.karakcheyev@samhsa.hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
988.gov,Federal - Executive,Department of Health and Human Services,,Rockville,MD,olexiy.karakcheyev@samhsa.hhs.gov,changed_new,Substance Abuse and Mental Health Services Administration,2024-01-30 22:46:26+00:00,1706654786
acf.gov,Federal - Executive,Department of Health and Human Services,Administration for Children and Families,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
acf.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Administration for Children and Families,2024-01-30 22:46:26+00:00,1706654786
acl.gov,Federal - Executive,Department of Health and Human Services,Administration for Community Living,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
acl.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Administration for Community Living,2024-01-30 22:46:26+00:00,1706654786
afterschool.gov,Federal - Executive,Department of Health and Human Services,"Assistant Secretary for Planning and Evaluation, Office of the Secretary",Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
afterschool.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,responsibledisclosure@hhs.gov,changed_new,"Assistant Secretary for Planning and Evaluation, Office of the Secretary",2024-01-30 22:46:26+00:00,1706654786
aging.gov,Federal - Executive,Department of Health and Human Services,Office of the Secretary,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
aging.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Office of the Secretary,2024-01-30 22:46:26+00:00,1706654786
agingstats.gov,Federal - Executive,Department of Health and Human Services,Administration for Community Living,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
agingstats.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Administration for Community Living,2024-01-30 22:46:26+00:00,1706654786
ahcpr.gov,Federal - Executive,Department of Health and Human Services,Agency for Healthcare Research and Quality,Rockville,MD,ResponsibleDisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
ahcpr.gov,Federal - Executive,Department of Health and Human Services,,Rockville,MD,ResponsibleDisclosure@hhs.gov,changed_new,Agency for Healthcare Research and Quality,2024-01-30 22:46:26+00:00,1706654786
ahrq.gov,Federal - Executive,Department of Health and Human Services,Agency for Healthcare Research and Quality,Rockville,MD,ResponsibleDisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
ahrq.gov,Federal - Executive,Department of Health and Human Services,,Rockville,MD,ResponsibleDisclosure@hhs.gov,changed_new,Agency for Healthcare Research and Quality,2024-01-30 22:46:26+00:00,1706654786
aids.gov,Federal - Executive,Department of Health and Human Services,"Office of the Assistant Secretary for Health, Office of the Secretary",Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
aids.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,responsibledisclosure@hhs.gov,changed_new,"Office of the Assistant Secretary for Health, Office of the Secretary",2024-01-30 22:46:26+00:00,1706654786
alzheimers.gov,Federal - Executive,Department of Health and Human Services,"National Institutes on Aging, NIH",Bethesda,MD,ResponsibleDisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
alzheimers.gov,Federal - Executive,Department of Health and Human Services,,Bethesda,MD,ResponsibleDisclosure@hhs.gov,changed_new,"National Institutes on Aging, NIH",2024-01-30 22:46:26+00:00,1706654786
aoa.gov,Federal - Executive,Department of Health and Human Services,Administration for Community Living,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
aoa.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Administration for Community Living,2024-01-30 22:46:26+00:00,1706654786
arpa-h.gov,Federal - Executive,Department of Health and Human Services,National Institutes of Health,Bethesda,MD,jim.matala@nih.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
arpa-h.gov,Federal - Executive,Department of Health and Human Services,,Bethesda,MD,jim.matala@nih.gov,changed_new,National Institutes of Health,2024-01-30 22:46:26+00:00,1706654786
arpah.gov,Federal - Executive,Department of Health and Human Services,National Institutes of Health,Bethesda,MD,jim.matala@nih.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
arpah.gov,Federal - Executive,Department of Health and Human Services,,Bethesda,MD,jim.matala@nih.gov,changed_new,National Institutes of Health,2024-01-30 22:46:26+00:00,1706654786
aspr.gov,Federal - Executive,Department of Health and Human Services,Administration for Strategic Preparedness and Response,Washington,DC,ASPRITHelp@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
aspr.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,ASPRITHelp@hhs.gov,changed_new,Administration for Strategic Preparedness and Response,2024-01-30 22:46:26+00:00,1706654786
bam.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
bam.gov,Federal - Executive,Department of Health and Human Services,,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_new,Centers for Disease Control and Prevention,2024-01-30 22:46:26+00:00,1706654786
betobaccofree.gov,Federal - Executive,Department of Health and Human Services,U. S. Food and Drug Administration,Silver Spring,MD,ResponsibleDisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
betobaccofree.gov,Federal - Executive,Department of Health and Human Services,,Silver Spring,MD,ResponsibleDisclosure@hhs.gov,changed_new,U. S. Food and Drug Administration,2024-01-30 22:46:26+00:00,1706654786
bioethics.gov,Federal - Executive,Department of Health and Human Services,"President's Council on Bioethics, Office of the Secretary",Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
bioethics.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,responsibledisclosure@hhs.gov,changed_new,"President's Council on Bioethics, Office of the Secretary",2024-01-30 22:46:26+00:00,1706654786
birthcontrol.gov,Federal - Executive,Department of Health and Human Services,"Office of the Assistant Secretary for Health, Office of the Secretary",Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
birthcontrol.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,responsibledisclosure@hhs.gov,changed_new,"Office of the Assistant Secretary for Health, Office of the Secretary",2024-01-30 22:46:26+00:00,1706654786
brain.gov,Federal - Executive,Department of Health and Human Services,National Institute of Neurological Disorders and Stroke,Bethesda,MD,NINDSISSO@ninds.nih.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
brain.gov,Federal - Executive,Department of Health and Human Services,,Bethesda,MD,NINDSISSO@ninds.nih.gov,changed_new,National Institute of Neurological Disorders and Stroke,2024-01-30 22:46:26+00:00,1706654786
brainhealth.gov,Federal - Executive,Department of Health and Human Services,"National Institutes on Aging, NIH",Bethesda,MD,ResponsibleDisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
brainhealth.gov,Federal - Executive,Department of Health and Human Services,,Bethesda,MD,ResponsibleDisclosure@hhs.gov,changed_new,"National Institutes on Aging, NIH",2024-01-30 22:46:26+00:00,1706654786
cancer.gov,Federal - Executive,Department of Health and Human Services,"National Cancer Institute, NIH",Rockville,MD,ResponsibleDisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
cancer.gov,Federal - Executive,Department of Health and Human Services,,Rockville,MD,ResponsibleDisclosure@hhs.gov,changed_new,"National Cancer Institute, NIH",2024-01-30 22:46:26+00:00,1706654786
cdc.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
cdc.gov,Federal - Executive,Department of Health and Human Services,,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_new,Centers for Disease Control and Prevention,2024-01-30 22:46:26+00:00,1706654786
cdcpartners.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
cdcpartners.gov,Federal - Executive,Department of Health and Human Services,,Atlanta,GA,responsibledisclosure@hhs.gov,changed_new,Centers for Disease Control and Prevention,2024-01-30 22:46:26+00:00,1706654786
cerebrosano.gov,Federal - Executive,Department of Health and Human Services,"National Institutes on Aging, NIH",Bethesda,MD,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
cerebrosano.gov,Federal - Executive,Department of Health and Human Services,,Bethesda,MD,responsibledisclosure@hhs.gov,changed_new,"National Institutes on Aging, NIH",2024-01-30 22:46:26+00:00,1706654786
childcare.gov,Federal - Executive,Department of Health and Human Services,Administration for Children and Families,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
childcare.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Administration for Children and Families,2024-01-30 22:46:26+00:00,1706654786
childwelfare.gov,Federal - Executive,Department of Health and Human Services,Administration for Children and Families,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
childwelfare.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Administration for Children and Families,2024-01-30 22:46:26+00:00,1706654786
clinicaltrial.gov,Federal - Executive,Department of Health and Human Services,"National Library of Medicine, NIH",Bethesda,MD,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
clinicaltrial.gov,Federal - Executive,Department of Health and Human Services,,Bethesda,MD,responsibledisclosure@hhs.gov,changed_new,"National Library of Medicine, NIH",2024-01-30 22:46:26+00:00,1706654786
clinicaltrials.gov,Federal - Executive,Department of Health and Human Services,"National Library of Medicine, NIH",Bethesda,MD,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
clinicaltrials.gov,Federal - Executive,Department of Health and Human Services,,Bethesda,MD,responsibledisclosure@hhs.gov,changed_new,"National Library of Medicine, NIH",2024-01-30 22:46:26+00:00,1706654786
cms.gov,Federal - Executive,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Baltimore,MD,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
cms.gov,Federal - Executive,Department of Health and Human Services,,Baltimore,MD,responsibledisclosure@hhs.gov,changed_new,Centers for Medicare and Medicaid Services,2024-01-30 22:46:26+00:00,1706654786
collegedrinkingprevention.gov,Federal - Executive,Department of Health and Human Services,"National Institute on Alcohol Abuse and Alcoholism, NIH",Bethesda,MD,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
collegedrinkingprevention.gov,Federal - Executive,Department of Health and Human Services,,Bethesda,MD,responsibledisclosure@hhs.gov,changed_new,"National Institute on Alcohol Abuse and Alcoholism, NIH",2024-01-30 22:46:26+00:00,1706654786
coronavirus.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
coronavirus.gov,Federal - Executive,Department of Health and Human Services,,Atlanta,GA,(blank),changed_new,Centers for Disease Control and Prevention,2024-01-30 22:46:26+00:00,1706654786
covid.gov,Federal - Executive,Department of Health and Human Services,Department of Health and Human Services ,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
covid.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Department of Health and Human Services ,2024-01-30 22:46:26+00:00,1706654786
covidtest.gov,Federal - Executive,Department of Health and Human Services,Assistant Secretary for Preparedness and Response Office of the Secretary,washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
covidtest.gov,Federal - Executive,Department of Health and Human Services,,washington,DC,responsibledisclosure@hhs.gov,changed_new,Assistant Secretary for Preparedness and Response Office of the Secretary,2024-01-30 22:46:26+00:00,1706654786
covidtests.gov,Federal - Executive,Department of Health and Human Services,Assistant Secretary for Preparedness and Response Office of the Secretary,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
covidtests.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Assistant Secretary for Preparedness and Response Office of the Secretary,2024-01-30 22:46:26+00:00,1706654786
cuidadodesalud.gov,Federal - Executive,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Baltimore,MD,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
cuidadodesalud.gov,Federal - Executive,Department of Health and Human Services,,Baltimore,MD,responsibledisclosure@hhs.gov,changed_new,Centers for Medicare and Medicaid Services,2024-01-30 22:46:26+00:00,1706654786
dhhs.gov,Federal - Executive,Department of Health and Human Services,Office of the Secretary,Washington,DC,responsibledisclosure@hhs.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
dhhs.gov,Federal - Executive,Department of Health and Human Services,,Washington,DC,responsibledisclosure@hhs.gov,changed_new,Office of the Secretary,2024-01-30 22:46:26+00:00,1706654786
